user_id,month_idx,income,total_expense,savings,savings_rate,food_expense,rent_expense,transport_expense,shopping_expense,health_expense,entertainment_expense,education_expense,other_expense,habit_completion_rate,task_completion_rate,mood_index,life_score,risk_class,target_next_month_expense
40,11,252500.0,113724.8,138775.2,0.5496,38866.31,39744.91,12980.75,11277.11,10196.98,9828.89,5068.76,5686.24,0.4748,0.9731,0.6276,63,Moderate,112302.69
40,12,255000.0,115133.59,139866.41,0.5485,24594.01,35073.9,16598.05,6651.21,4757.97,6647.79,7031.7,13778.96,0.6367,0.873,0.6585,65,Low,111197.16
40,13,255000.0,130170.65,124829.35,0.4895,34355.75,44935.2,18757.58,12335.8,4113.51,11765.71,4695.58,6508.53,0.6066,0.8847,0.7619,62,Low,125330.01
40,14,255000.0,148583.88,106416.12,0.4173,50945.27,53965.01,17022.47,7848.42,13412.47,10400.62,11714.54,7429.19,0.4238,0.9539,0.6409,55,Moderate,142812.03
40,15,255000.0,140212.37,114787.63,0.4501,44421.27,53709.6,19459.72,25502.39,7659.16,5617.45,6064.26,7010.62,0.5069,1.0,0.8007,60,Moderate,148655.21
40,16,255000.0,135925.27,119074.73,0.467,31437.2,41969.94,15275.38,9830.03,9411.17,8502.69,7434.25,12064.61,0.4735,0.8782,0.6464,57,Moderate,131291.48
40,17,255000.0,131200.85,123799.15,0.4855,45286.2,47183.44,17033.21,23809.45,8578.01,10794.38,3395.14,6560.04,0.6735,0.8129,0.789,62,Low,130149.82
40,18,257500.0,142498.37,115001.63,0.4466,39833.33,41718.46,14508.44,11307.28,7407.17,13226.61,9235.07,5262.01,0.5915,1.0,0.8736,62,Moderate,141826.08
40,19,257500.0,128396.65,129103.35,0.5014,40843.8,50776.65,16137.22,6763.83,9585.95,10236.82,4576.31,6419.83,0.6725,1.0,0.8893,67,Low,123018.02
40,20,257500.0,151440.5,106059.5,0.4119,49696.06,39062.8,19004.01,14246.06,12880.37,16798.22,7049.99,7572.03,0.3967,1.0,0.7301,55,Moderate,154437.41
40,21,257500.0,139277.98,118222.02,0.4591,45504.95,35804.53,13702.31,14682.23,5156.2,9449.42,7779.26,7199.08,0.456,1.0,0.7227,59,Moderate,144340.84
40,22,257500.0,134154.86,123345.14,0.479,35828.4,39225.2,11146.01,8815.64,6910.44,15753.35,4778.15,11697.68,0.6472,0.8192,0.7981,61,Low,137962.82
40,23,257500.0,131382.98,126117.02,0.4898,37635.65,39728.92,17738.2,12939.95,12597.52,11665.5,9171.23,6569.15,0.6458,1.0,0.8265,66,Low,125785.29
41,0,25000.0,20751.87,4248.13,0.1699,6249.32,6147.18,2354.05,2294.51,964.84,849.11,1190.85,702.0,0.4444,0.7861,0.5949,40,Moderate,22144.46
41,1,25000.0,19058.51,5941.49,0.2377,4104.66,5663.56,2850.92,2600.84,1595.23,2119.47,726.49,952.93,0.4443,0.7388,0.6198,42,Moderate,19072.71
41,2,25000.0,20213.06,4786.94,0.1915,4353.28,6072.39,2718.72,1859.37,1183.85,1415.04,1571.92,1038.49,0.5531,0.7116,0.6966,42,Moderate,20460.78
41,3,25000.0,19985.78,5014.22,0.2006,4706.31,5200.49,2974.5,1339.65,1938.94,2086.7,842.27,896.91,0.5179,0.6593,0.5773,41,Moderate,20893.37
41,4,25000.0,20328.55,4671.45,0.1869,5377.75,6588.26,2324.53,1516.32,1188.69,1216.49,1299.52,816.98,0.5669,0.639,0.5171,41,Moderate,19648.0
41,5,25000.0,18959.41,6040.59,0.2416,5663.24,7026.0,2255.55,1525.61,724.36,1164.77,1137.88,947.97,0.3671,0.6006,0.5542,36,Moderate,17988.51
41,6,25250.0,19411.17,5838.83,0.2312,4120.02,6172.83,1968.01,1722.37,1343.39,2321.96,1187.82,574.77,0.2927,0.623,0.5061,34,Moderate,19681.49
41,7,25250.0,22792.4,2457.6,0.0973,5204.03,7409.75,2120.31,1371.21,1094.69,2377.1,1192.99,2022.34,0.2987,0.7739,0.5985,32,High,22203.09
41,8,25250.0,18796.27,6453.73,0.2556,5163.48,6347.5,2110.71,2754.85,1041.55,1156.69,593.67,939.81,0.5036,0.8224,0.6648,47,Moderate,19364.11
41,9,25250.0,21904.58,3345.42,0.1325,4580.54,6042.06,2709.96,1450.32,1145.35,2265.73,822.15,2888.47,0.3188,0.6799,0.5347,32,Moderate,21745.55
41,10,25250.0,20780.61,4469.39,0.177,6334.99,6977.23,1879.37,3481.89,1749.02,1996.25,1313.55,1039.03,0.4517,0.637,0.6168,37,Moderate,20947.28
41,11,25250.0,22759.73,2490.27,0.0986,5374.13,8515.91,2302.83,3640.04,1241.05,1970.39,1747.02,1137.99,0.401,0.6052,0.579,31,High,23980.49
41,12,25500.0,19523.78,5976.22,0.2344,4493.78,6385.05,2924.89,2116.52,1756.96,1564.42,1510.8,976.19,0.2838,0.6493,0.5452,35,Moderate,19766.39
41,13,25500.0,21374.99,4125.01,0.1618,5621.3,5766.58,2276.38,4177.35,1714.96,1326.83,1577.65,1068.75,0.3533,0.8775,0.5461,39,Moderate,20394.8
41,14,25500.0,20674.65,4825.35,0.1892,4306.21,6056.68,2126.16,2107.41,1916.49,1873.92,620.33,1667.45,0.5323,0.862,0.7587,46,Moderate,21836.85
41,15,25500.0,21665.47,3834.53,0.1504,6931.21,5836.14,2769.76,1559.55,2102.86,894.84,1319.77,251.35,0.2751,0.8254,0.4544,35,Moderate,20850.8
41,16,25500.0,22096.43,3403.57,0.1335,6249.76,7598.52,2420.34,3198.0,976.16,1961.49,639.78,1104.82,0.4115,0.6001,0.5334,33,Moderate,23507.0
41,17,25500.0,21927.58,3572.42,0.1401,5059.13,8611.01,3012.23,3791.1,1845.23,2464.86,1381.74,1096.38,0.306,0.7517,0.4496,34,Moderate,21038.03
41,18,25750.0,20108.22,5641.78,0.2191,4237.02,7347.42,2160.34,1180.05,904.86,1648.94,1179.48,1450.11,0.3196,0.6406,0.4411,35,Moderate,19114.72
41,19,25750.0,21315.14,4434.86,0.1722,6403.17,8496.61,1950.03,3258.33,925.26,1153.5,1627.76,1065.76,0.497,0.7728,0.6538,41,Moderate,20870.56
41,20,25750.0,21489.6,4260.4,0.1655,5731.41,5518.73,2783.01,3543.91,1246.43,1111.8,1610.6,1074.48,0.496,0.8935,0.6186,44,Moderate,20510.11
41,21,25750.0,20480.79,5269.21,0.2046,6999.19,7748.22,1754.14,1822.68,1563.52,2171.63,725.87,1024.04,0.4627,0.7314,0.6476,41,Moderate,19601.34
41,22,25750.0,23379.13,2370.87,0.0921,7860.53,9065.45,2912.83,4644.0,2014.11,2379.57,699.46,1168.96,0.4131,0.8119,0.6872,36,High,22508.58
41,23,25750.0,19533.5,6216.5,0.2414,5347.15,6392.66,2664.53,2874.6,1303.39,2005.37,903.95,976.67,0.3727,0.8024,0.578,42,Moderate,19044.13
42,0,45000.0,23414.09,21585.91,0.4797,7428.69,6719.34,2920.54,2767.39,1100.97,1750.83,1401.37,1170.7,0.4788,0.7632,0.6527,55,Moderate,23479.37
42,1,45000.0,21466.44,23533.56,0.523,5859.88,5668.09,2819.66,3439.78,1346.94,1261.15,728.93,342.01,0.2893,0.8999,0.6109,54,Moderate,22957.42
42,2,45000.0,25058.04,19941.96,0.4432,5704.52,8272.28,3636.36,4065.07,2355.87,1585.72,1515.86,1252.9,0.3307,0.8972,0.708,52,Moderate,24618.22
42,3,45000.0,20708.94,24291.06,0.5398,4467.19,7078.07,2328.38,3329.02,1381.59,1082.48,1254.79,1035.45,0.3585,0.8344,0.6627,55,Moderate,19584.63
42,4,45000.0,18217.84,26782.16,0.5952,5213.3,6231.5,1659.26,1627.35,715.93,1391.19,830.76,548.55,0.3619,0.8678,0.5708,59,Moderate,19185.39
42,5,45000.0,18200.35,26799.65,0.5955,4939.32,6534.59,2513.87,972.11,689.13,1195.66,724.49,631.17,0.3952,1.0,0.6869,63,Moderate,18749.27
42,6,45450.0,21022.98,24427.02,0.5374,4340.62,6575.88,2734.73,3783.61,1013.93,1858.18,1184.22,1051.15,0.3166,1.0,0.6543,58,Moderate,21150.21
42,7,45450.0,18522.43,26927.57,0.5925,4811.84,6375.1,2155.19,3269.45,1478.41,818.41,390.62,926.12,0.4766,0.9832,0.7281,65,Moderate,17810.07
42,8,45450.0,20167.04,25282.96,0.5563,6079.51,5047.62,2911.9,2702.56,921.73,1001.35,1048.82,453.55,0.2661,0.9729,0.6893,57,Moderate,21068.48
42,9,45450.0,23778.57,21671.43,0.4768,8296.06,6643.64,2943.24,1384.29,2111.81,1920.46,1696.9,1188.93,0.2164,0.8436,0.4926,49,Moderate,22382.04
42,10,45450.0,24641.25,20808.75,0.4578,6558.35,6973.64,2231.77,3860.82,1375.98,2354.43,1667.84,1232.06,0.4057,0.8284,0.5381,53,Moderate,24029.49
42,11,45450.0,23065.73,22384.27,0.4925,4987.94,7899.24,2650.36,2416.07,2060.76,1967.22,777.23,306.9,0.45,0.9356,0.7877,59,Moderate,23763.38
42,12,45900.0,22124.6,23775.4,0.518,6488.93,6006.55,2578.31,4035.13,1748.7,1902.79,1158.67,1106.23,0.3729,0.7875,0.6469,54,Moderate,21403.03
42,13,45900.0,18585.38,27314.62,0.5951,6368.99,6961.58,2217.71,3467.98,1738.59,1885.87,977.04,929.27,0.3536,0.9363,0.6288,60,Moderate,19527.82
42,14,45900.0,22359.75,23540.25,0.5129,6080.77,7158.56,2383.27,3171.71,1512.54,1622.35,1618.81,1117.99,0.3539,1.0,0.7279,58,Moderate,21763.47
42,15,45900.0,20593.55,25306.45,0.5513,4249.31,6208.07,2611.74,2389.94,2018.82,1355.76,1508.93,250.98,0.4278,0.9235,0.5997,60,Moderate,19969.81
42,16,45900.0,21996.41,23903.59,0.5208,4846.6,7159.26,2029.81,1839.73,861.95,2007.22,1067.35,2184.5,0.4012,1.0,0.75,60,Moderate,23467.91
42,17,45900.0,20781.32,25118.68,0.5472,4513.62,6267.15,3048.39,2557.62,2019.5,2445.79,1526.2,1039.07,0.421,0.893,0.7382,59,Moderate,19932.09
42,18,46350.0,21373.41,24976.59,0.5389,6609.42,6573.52,3002.01,2806.78,1266.51,1605.79,896.05,1068.67,0.2009,0.7837,0.4456,49,Moderate,21710.17
42,19,46350.0,23397.01,22952.99,0.4952,7137.52,7279.02,2449.14,3635.15,1195.22,1673.49,1493.81,1169.85,0.2198,0.8798,0.4717,50,Moderate,23935.01
42,20,46350.0,23278.92,23071.08,0.4978,7422.69,6630.77,2987.77,3028.48,1409.9,2096.42,1169.49,1163.95,0.3123,1.0,0.7065,56,Moderate,22166.2
42,21,46350.0,19547.06,26802.94,0.5783,4278.35,5160.5,2244.5,3181.91,1119.48,812.29,674.1,2075.94,0.3887,0.9745,0.6617,62,Moderate,20475.68
42,22,46350.0,19814.2,26535.8,0.5725,6287.33,5022.91,2253.85,3079.85,1344.0,2334.43,535.28,990.71,0.1808,1.0,0.5992,56,Moderate,20779.54
42,23,46350.0,21717.53,24632.47,0.5314,5158.38,7341.07,2474.21,3513.17,967.39,1187.38,848.35,227.58,0.4298,0.7945,0.5938,56,Moderate,22484.31
43,0,25000.0,16597.94,8402.06,0.3361,4238.66,5792.21,1734.5,3240.13,1391.08,1875.15,1275.25,829.9,0.3368,0.9126,0.5763,48,Moderate,16559.43
43,1,25000.0,16029.65,8970.35,0.3588,5122.42,5970.52,2100.25,1906.84,1396.06,1225.44,343.42,801.48,0.5626,0.8334,0.7653,53,Moderate,16996.29
43,2,25000.0,18118.46,6881.54,0.2753,3965.23,4545.22,2428.39,1233.71,1142.68,1607.87,940.58,2254.79,0.4559,0.7555,0.6599,44,Moderate,17420.7
43,3,25000.0,16483.33,8516.67,0.3407,5078.19,6239.25,2287.47,1329.31,528.8,1308.57,1179.76,824.17,0.4243,0.6464,0.5475,44,Moderate,16552.35
43,4,25000.0,15839.22,9160.78,0.3664,5416.52,6199.25,2263.1,1308.14,1359.98,1855.05,1065.47,791.96,0.2973,0.6417,0.4696,41,Moderate,15118.76
43,5,25000.0,18842.31,6157.69,0.2463,4252.79,6715.54,2504.44,3022.62,1366.98,1043.1,850.87,942.12,0.4188,0.6432,0.4656,39,Moderate,19663.99
43,6,25250.0,17092.98,8157.02,0.3231,3888.54,5660.62,2424.38,2136.74,546.37,1907.02,1231.0,854.65,0.5204,0.8803,0.6585,52,Moderate,16855.88
43,7,25250.0,15933.92,9316.08,0.369,4531.24,4149.75,1449.43,2617.75,609.3,1009.1,1192.75,374.59,0.4977,0.6382,0.521,47,Moderate,15800.94
43,8,25250.0,17465.25,7784.75,0.3083,3561.18,6911.49,1996.52,2436.59,849.76,1557.95,575.71,873.26,0.4142,0.8942,0.6864,48,Moderate,18669.56
43,9,25250.0,19042.12,6207.88,0.2459,5336.66,7052.52,2230.43,1817.78,1441.69,1847.83,1222.06,952.11,0.3936,0.6847,0.5223,39,Moderate,19124.13
43,10,25250.0,16418.02,8831.98,0.3498,4087.28,5640.37,1316.73,2598.32,804.93,1473.11,748.54,820.9,0.4729,0.9205,0.6166,52,Moderate,15965.97
43,11,25250.0,15479.68,9770.32,0.3869,5269.58,5122.77,2055.17,1579.67,1338.29,1339.87,508.45,773.98,0.4424,0.6481,0.5592,46,Moderate,15058.38
43,12,25500.0,16632.84,8867.16,0.3477,3762.17,5287.89,2278.31,2349.48,1050.68,850.53,1296.15,831.64,0.5693,0.6505,0.677,48,Moderate,16369.35
43,13,25500.0,15789.82,9710.18,0.3808,3571.74,5408.79,2251.76,2712.13,1205.49,1750.95,490.73,789.49,0.5241,0.8183,0.6354,53,Moderate,15817.26
43,14,25500.0,17906.1,7593.9,0.2978,4563.53,5322.19,1447.39,2724.28,1104.9,1170.63,500.49,1072.7,0.4004,0.8848,0.6781,47,Moderate,17416.86
43,15,25500.0,18062.36,7437.64,0.2917,4809.28,5829.48,1686.81,932.75,1103.0,2014.22,802.45,884.37,0.4169,0.9108,0.5935,48,Moderate,18254.75
43,16,25500.0,18094.6,7405.4,0.2904,4430.29,6176.27,2180.12,3229.97,591.54,1025.78,1143.85,904.73,0.4087,0.675,0.5928,42,Moderate,17408.41
43,17,25500.0,17302.59,8197.41,0.3215,4025.03,4504.52,2152.6,2862.39,886.92,727.23,1091.27,1052.62,0.5774,0.6541,0.5938,48,Moderate,17603.0
43,18,25750.0,15395.3,10354.7,0.4021,4992.91,5574.92,1534.21,1464.29,1518.94,949.94,473.81,769.76,0.5624,0.8042,0.6597,55,Moderate,14725.32
43,19,25750.0,18769.27,6980.73,0.2711,4133.45,6362.89,2783.27,3479.76,670.82,1482.93,713.3,938.46,0.3557,0.7191,0.5177,40,Moderate,19933.16
43,20,25750.0,16625.79,9124.21,0.3543,4672.65,4271.63,1957.22,1808.05,537.49,672.98,1275.84,1429.93,0.4418,0.7426,0.5753,47,Moderate,17458.04
43,21,25750.0,17387.32,8362.68,0.3248,3976.81,5487.96,1904.72,3137.32,1592.77,741.91,1050.2,869.37,0.3572,0.8219,0.5105,45,Moderate,16938.02
43,22,25750.0,19358.2,6391.8,0.2482,5169.19,6557.58,2086.71,3193.48,1152.36,851.98,1009.06,967.91,0.4076,0.898,0.5681,45,Moderate,19728.5
43,23,25750.0,16963.67,8786.33,0.3412,5651.56,5743.34,2148.73,3378.2,1616.97,1817.33,772.72,848.18,0.4344,0.9198,0.6783,51,Moderate,16870.41
44,0,180000.0,75869.1,104130.9,0.5785,18426.69,22412.63,8590.97,12797.87,2719.51,6921.99,6042.74,3793.46,0.5651,0.5802,0.6519,57,Moderate,78859.28
44,1,180000.0,88041.9,91958.1,0.5109,23711.64,27251.07,10253.72,12824.08,4748.18,5911.4,5572.85,4402.09,0.4808,0.4313,0.5352,48,Moderate,90426.01
44,2,180000.0,69506.36,110493.64,0.6139,23744.37,19791.68,6371.25,8338.05,3861.92,3237.89,5393.0,3475.32,0.4864,0.5303,0.5807,55,Moderate,71896.2
44,3,180000.0,62763.48,117236.52,0.6513,13347.69,21739.12,8609.04,12413.28,2594.01,4523.76,4103.78,3138.17,0.4893,0.4021,0.4403,54,Moderate,63603.49
44,4,180000.0,75562.71,104437.29,0.5802,24268.14,20584.89,6283.5,7470.13,4372.3,7957.82,3426.17,1199.76,0.4172,0.31,0.3371,46,Moderate,78511.17
44,5,180000.0,73037.6,106962.4,0.5942,22125.6,25211.72,8727.18,5853.64,3012.51,5754.5,2902.27,3651.88,0.4761,0.5069,0.4733,53,Moderate,76445.35
44,6,181800.0,69047.28,112752.72,0.6202,20582.26,19990.09,6727.26,5054.27,6184.27,5585.74,5238.12,3452.36,0.456,0.4491,0.4977,52,Moderate,71060.17
44,7,181800.0,82598.99,99201.01,0.5457,28176.47,30646.16,9092.05,8117.89,3973.69,7338.39,6192.19,4129.95,0.5433,0.5737,0.5845,55,Moderate,85899.09
44,8,181800.0,79082.34,102717.66,0.565,16794.22,20236.19,7462.66,5944.67,4687.16,5753.07,2008.86,16195.51,0.4033,0.2993,0.2816,45,Moderate,80102.07
44,9,181800.0,68353.99,113446.01,0.624,20787.21,26510.28,8245.16,4130.29,6705.63,3519.65,3393.84,3417.7,0.5452,0.4464,0.477,55,Moderate,68573.68
44,10,181800.0,79108.91,102691.09,0.5649,19322.34,28848.5,8291.63,12949.96,3226.78,8309.5,4306.2,3955.45,0.517,0.294,0.4782,48,Moderate,78080.65
44,11,181800.0,79587.45,102212.55,0.5622,26563.53,31550.93,6773.86,11050.82,7202.77,7928.89,5927.9,3979.37,0.4532,0.3538,0.369,47,Moderate,78702.05
44,12,183600.0,68940.57,114659.43,0.6245,14045.4,25716.61,5749.06,11214.72,6328.03,3002.7,3192.75,3447.03,0.4794,0.4747,0.5344,54,Moderate,71566.19
44,13,183600.0,65785.14,117814.86,0.6417,22932.07,25427.64,6484.65,4444.61,5396.72,2681.56,3477.14,3289.26,0.6648,0.3855,0.4291,58,Low,69161.75
44,14,183600.0,69711.18,113888.82,0.6203,22901.45,26355.37,6681.0,9744.36,3932.55,3363.18,3443.83,3485.56,0.4535,0.5715,0.6046,55,Moderate,66176.54
44,15,183600.0,77414.3,106185.7,0.5784,16697.35,20589.64,7711.53,12380.4,4535.3,5477.85,4731.41,5290.82,0.4017,0.519,0.4879,51,Moderate,78402.29
44,16,183600.0,79022.63,104577.37,0.5696,26212.76,31055.39,7044.59,10223.61,2548.44,8295.61,2954.83,3951.13,0.6684,0.3498,0.5528,54,Low,80695.59
44,17,183600.0,70210.87,113389.13,0.6176,23746.81,24456.44,10449.61,4226.96,2432.59,6179.87,4785.24,3510.54,0.6458,0.5885,0.5602,61,Low,73382.4
44,18,185400.0,73778.45,111621.55,0.6021,18314.52,28239.38,7642.1,7731.9,7087.39,3446.83,4009.24,3688.92,0.4716,0.496,0.5267,53,Moderate,72850.59
44,19,185400.0,90318.12,95081.88,0.5128,29712.61,35729.76,9506.7,13491.77,6298.05,5489.83,2607.38,4515.91,0.5636,0.4393,0.4688,50,Moderate,95815.87
44,20,185400.0,79852.1,105547.9,0.5693,23950.32,19982.72,8914.92,6949.83,6563.94,5937.99,5658.28,1894.1,0.3942,0.3042,0.4014,45,Moderate,84844.22
44,21,185400.0,90593.22,94806.78,0.5114,18579.19,28182.41,10323.96,10937.24,3632.68,3916.83,2140.54,12880.36,0.4128,0.5798,0.4162,49,Moderate,88507.2
44,22,185400.0,90448.1,94951.9,0.5121,27689.9,35378.88,10510.53,15549.25,3870.91,8084.84,6979.33,4522.4,0.5223,0.3828,0.422,48,Moderate,92585.94
44,23,185400.0,63053.22,122346.78,0.6599,15894.37,23917.2,7241.75,8832.72,2525.26,3614.24,4542.94,3152.66,0.6348,0.3779,0.4253,58,Low,64554.0
45,0,250000.0,166210.86,83789.14,0.3352,51066.62,49890.32,19398.84,27695.32,14039.35,16338.38,12768.21,8310.54,0.4197,0.8695,0.6479,49,Moderate,169909.45
45,1,250000.0,151747.52,98252.48,0.393,50300.83,52406.25,12717.48,18163.69,4798.91,9786.73,4813.88,7587.38,0.3425,1.0,0.7483,52,Moderate,142786.42
45,2,250000.0,155588.76,94411.24,0.3776,35087.61,46898.98,18395.49,18516.16,12615.9,8912.03,5298.38,9864.19,0.4545,0.9114,0.6754,53,Moderate,160346.38
45,3,250000.0,163293.12,86706.88,0.3468,43083.93,60035.11,16539.23,13330.68,7592.21,16284.16,10517.3,8164.66,0.2882,1.0,0.7173,49,Moderate,172502.75
45,4,250000.0,188977.19,61022.81,0.2441,45069.48,60928.5,27386.75,36351.41,8962.74,8408.68,10608.05,9448.86,0.2393,0.795,0.4692,38,Moderate,185665.27
45,5,250000.0,178352.65,71647.35,0.2866,37321.12,60233.83,15580.62,10084.49,16609.46,17009.73,3776.93,17736.46,0.2583,1.0,0.6374,45,Moderate,185171.11
45,6,252500.0,176239.59,76260.41,0.302,36659.74,59417.14,25140.36,15193.86,8422.82,16405.91,12394.63,2605.13,0.2347,0.8049,0.5725,40,Moderate,181631.44
45,7,252500.0,192528.9,59971.1,0.2375,53055.91,67393.29,20689.26,19080.25,14814.4,10096.1,7911.52,9626.45,0.1862,0.9529,0.5657,40,Moderate,202239.7
45,8,252500.0,165751.81,86748.19,0.3436,43958.84,60536.65,16662.68,32377.1,11717.35,13184.04,6709.07,8287.59,0.3017,0.9509,0.6198,48,Moderate,157669.1
45,9,252500.0,169172.29,83327.71,0.33,45030.9,57766.92,15163.46,13204.57,15112.56,7987.28,7295.17,7611.44,0.2328,1.0,0.5425,46,Moderate,172505.78
45,10,252500.0,151670.45,100829.55,0.3993,36581.64,50373.73,12937.49,14129.92,12477.95,14938.55,9407.56,823.6,0.4372,0.8466,0.6437,52,Moderate,155673.2
45,11,252500.0,155686.68,96813.32,0.3834,37056.12,45691.59,15129.15,16734.43,15190.64,10898.27,10160.79,4825.69,0.3067,0.9438,0.6498,50,Moderate,166476.98
45,12,255000.0,157677.36,97322.64,0.3817,42579.81,54360.37,22690.0,31128.17,11906.61,9053.13,11415.32,7883.87,0.4457,0.8955,0.6409,52,Moderate,162915.3
45,13,255000.0,158321.26,96678.74,0.3791,52621.55,49818.31,16613.18,29854.35,11725.43,11251.96,12358.15,7916.06,0.3001,1.0,0.6213,51,Moderate,161624.27
45,14,255000.0,170872.95,84127.05,0.3299,46716.62,59003.24,21327.94,26804.49,14135.31,19504.41,13664.35,8543.65,0.4661,0.8977,0.7093,51,Moderate,181299.85
45,15,255000.0,184534.95,70465.05,0.2763,45542.22,70053.82,26962.34,23731.67,14717.18,13408.08,8866.48,9226.75,0.4457,0.995,0.7556,50,Moderate,176208.68
45,16,255000.0,158860.65,96139.35,0.377,53926.03,47987.21,21296.4,16612.37,5843.12,12629.16,6027.3,7943.03,0.1761,0.8881,0.4955,44,Moderate,161620.21
45,17,255000.0,182459.93,72540.07,0.2845,60383.85,69852.13,15700.24,24307.57,13241.52,8234.54,4436.43,9123.0,0.3333,0.9629,0.6284,46,Moderate,183438.56
45,18,257500.0,184836.67,72663.33,0.2822,57185.66,70668.89,21346.95,27034.31,10152.82,13396.34,10884.74,9241.83,0.4199,0.972,0.7767,49,Moderate,180013.54
45,19,257500.0,197144.63,60355.37,0.2344,62437.17,61226.64,26373.51,24094.81,14333.83,13300.11,6861.86,9857.23,0.1879,0.8087,0.5261,36,Moderate,204891.95
45,20,257500.0,181002.83,76497.17,0.2971,57254.92,61666.85,25698.66,28335.55,6488.83,17872.39,11140.07,9050.14,0.4261,1.0,0.7705,51,Moderate,185817.04
45,21,257500.0,189615.34,67884.66,0.2636,51400.32,54412.6,19683.28,22327.09,13963.59,9709.68,14467.62,3651.18,0.2217,1.0,0.5173,43,Moderate,184156.72
45,22,257500.0,178026.86,79473.14,0.3086,50658.15,66495.44,15007.73,19842.32,8472.12,18510.66,14177.85,8901.34,0.1805,1.0,0.6624,44,Moderate,187602.27
45,23,257500.0,156288.33,101211.67,0.3931,46590.48,58774.54,16825.55,25885.93,5418.12,7141.0,9613.9,7814.42,0.3026,1.0,0.567,51,Moderate,162391.4
46,0,180000.0,107744.51,72255.49,0.4014,32580.53,31799.34,10845.82,15397.75,4056.3,5228.65,8441.43,5387.23,0.3209,0.447,0.4541,38,Moderate,103361.61
46,1,180000.0,115621.37,64378.63,0.3577,31789.43,33343.64,10086.01,11987.82,10320.09,4822.52,4685.12,8586.74,0.2474,0.4196,0.4253,34,Moderate,119092.65
46,2,180000.0,123633.62,56366.38,0.3131,26758.68,41229.86,15790.58,19011.2,9160.71,7616.02,5506.92,6181.68,0.2946,0.5429,0.3696,36,Moderate,127304.78
46,3,180000.0,126484.5,53515.5,0.2973,29734.68,43301.59,15013.28,6482.31,7942.75,6412.8,2700.75,14896.33,0.2165,0.3753,0.2625,29,Moderate,132496.51
46,4,180000.0,106429.17,73570.83,0.4087,37121.53,31029.71,12505.25,6186.28,4177.48,8033.13,5215.88,2159.9,0.389,0.5417,0.5113,43,Moderate,105285.25
46,5,180000.0,112738.86,67261.14,0.3737,29883.32,36384.77,11668.74,13225.24,4896.96,11063.51,7783.96,5636.94,0.1614,0.3154,0.3351,29,Moderate,109703.54
46,6,181800.0,123501.18,58298.82,0.3207,25408.62,39027.36,12448.83,8837.87,10038.14,5016.79,8088.3,14635.28,0.241,0.5533,0.3217,35,Moderate,125028.61
46,7,181800.0,107310.97,74489.03,0.4097,33152.06,28483.07,13714.6,13716.99,4474.38,8107.23,6826.74,5365.55,0.1642,0.3492,0.212,32,Moderate,105697.25
46,8,181800.0,107038.79,74761.21,0.4112,24791.57,30903.59,14956.13,7367.84,5545.11,8747.85,5481.68,9245.03,0.2406,0.53,0.3773,38,Moderate,114060.9
46,9,181800.0,123220.72,58579.28,0.3222,27709.91,47399.81,17178.13,22209.04,5604.12,5187.74,9540.61,6161.04,0.4115,0.4819,0.4964,38,Moderate,118742.05
46,10,181800.0,113328.06,68471.94,0.3766,25937.31,37134.59,12970.46,7547.94,10760.1,12573.62,4575.05,1828.99,0.4399,0.3651,0.3816,39,Moderate,119518.68
46,11,181800.0,100862.56,80937.44,0.4452,22932.51,26463.92,12889.82,14523.19,4156.64,9873.48,2290.42,7732.59,0.4236,0.5003,0.5076,45,Moderate,104434.26
46,12,183600.0,110777.23,72822.77,0.3966,38199.91,44306.54,10318.01,16803.17,7549.43,10108.11,5891.26,5538.86,0.1634,0.3317,0.2799,31,Moderate,109501.25
46,13,183600.0,121671.77,61928.23,0.3373,26620.69,36146.35,15930.5,10461.65,5338.79,8542.14,6564.2,12067.46,0.3901,0.3497,0.4371,35,Moderate,124493.38
46,14,183600.0,123009.91,60590.09,0.33,41582.33,42124.73,15056.77,15000.41,9672.41,8080.16,7580.7,6150.5,0.2163,0.5481,0.3837,35,Moderate,129055.93
46,15,183600.0,107932.99,75667.01,0.4121,26779.36,38255.66,13141.18,13459.26,4672.67,11686.64,5924.71,5396.65,0.3726,0.5555,0.4228,43,Moderate,113687.98
46,16,183600.0,117692.49,65907.51,0.359,35143.13,31343.62,17244.31,12947.13,5539.81,7526.8,7953.3,5884.62,0.2065,0.3493,0.2786,31,Moderate,123031.03
46,17,183600.0,102562.67,81037.33,0.4414,28368.55,30184.08,13902.91,12148.12,8505.75,9660.27,3646.03,5128.13,0.3407,0.3159,0.2802,37,Moderate,104060.39
46,18,185400.0,129414.16,55985.84,0.302,44200.06,40674.03,16178.05,25639.35,7476.5,6166.69,3997.6,6470.71,0.1809,0.489,0.37,31,Moderate,138425.82
46,19,185400.0,109018.65,76381.35,0.412,31568.97,27541.83,11441.79,9140.86,4044.09,8839.24,3885.65,12556.23,0.3044,0.4788,0.4213,39,Moderate,107660.35
46,20,185400.0,122452.46,62947.54,0.3395,30463.83,46148.77,10727.03,18840.23,4989.56,11803.96,8952.5,6122.62,0.209,0.4562,0.2768,32,Moderate,128570.75
